Invoice_ID,Branch_ID,Product_ID,Customer_type,Gender,Quantity,Tax_5_percent,Total,sales_timestamp,Payment_type,COGS,Gross_margin_percentage,Gross_income,Rating
574-31-8277,3,648,Member,Male,1,1.6815,35.3115,2019-03-20 19:55:00,Cash,33.63,4.761904762,1.6815,5.6
859-71-0933,2,649,Member,Female,2,1.549,32.529,2019-01-16 15:10:00,Cash,30.98,4.761904762,1.549,6.3
740-11-5257,2,650,Normal,Male,10,12.37,259.77,2019-02-24 16:44:00,Cash,247.4,4.761904762,12.37,7.1
369-82-2676,3,651,Normal,Male,5,18.915,397.215,2019-01-15 18:22:00,Ewallet,378.3,4.761904762,18.915,7.8
563-47-4072,3,652,Normal,Female,6,16.743,351.603,2019-01-22 11:52:00,Cash,334.86,4.761904762,16.743,9.9
742-04-5161,1,653,Member,Male,10,36.39,764.19,2019-02-03 17:24:00,Cash,727.8,4.761904762,36.39,7.3
149-15-7606,3,654,Member,Male,9,16.794,352.674,2019-03-06 15:31:00,Ewallet,335.88,4.761904762,16.794,5.1
133-77-3154,3,655,Member,Male,4,12.036,252.756,2019-02-16 18:04:00,Credit card,240.72,4.761904762,12.036,9.4
169-52-4504,1,656,Normal,Female,3,2.3535,49.4235,2019-03-14 14:13:00,Credit card,47.07,4.761904762,2.3535,5.8
250-81-7186,2,657,Normal,Female,1,4.9845,104.6745,2019-02-27 10:23:00,Credit card,99.69,4.761904762,4.9845,8.0
562-12-5430,1,658,Member,Female,3,13.2225,277.6725,2019-01-18 10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9
816-72-8853,1,659,Member,Female,5,6.9825,146.6325,2019-01-29 15:48:00,Cash,139.65,4.761904762,6.9825,5.9
491-38-3499,1,660,Member,Male,1,2.7725,58.2225,2019-02-26 17:46:00,Credit card,55.45,4.761904762,2.7725,4.9
322-02-2271,3,661,Normal,Female,3,6.4455,135.3555,2019-02-03 11:46:00,Cash,128.91,4.761904762,6.4455,9.3
842-29-4695,2,662,Member,Male,7,5.999,125.979,2019-01-16 12:07:00,Credit card,119.98,4.761904762,5.999,7.9
725-67-2480,3,663,Member,Female,6,17.625,370.125,2019-03-24 18:14:00,Credit card,352.5,4.761904762,17.625,5.9
641-51-2661,2,664,Member,Female,10,43.55,914.55,2019-02-12 14:45:00,Credit card,871.0,4.761904762,43.55,9.9
714-02-3114,2,665,Normal,Female,2,9.88,207.48,2019-02-21 11:39:00,Cash,197.6,4.761904762,9.88,7.7
518-17-2983,1,666,Normal,Female,4,9.726,204.246,2019-02-04 15:44:00,Ewallet,194.52,4.761904762,9.726,7.6
779-42-2410,3,667,Member,Male,3,8.661,181.881,2019-02-20 13:06:00,Ewallet,173.22,4.761904762,8.661,7.7
190-14-3147,3,668,Normal,Female,4,3.594,75.474,2019-02-23 20:43:00,Ewallet,71.88,4.761904762,3.594,6.4
408-66-6712,2,669,Member,Female,6,14.313,300.573,2019-02-16 14:19:00,Ewallet,286.26,4.761904762,14.313,4.4
679-22-6530,3,670,Normal,Female,2,4.062,85.302,2019-01-17 10:01:00,Credit card,81.24,4.761904762,4.062,4.1
588-47-8641,1,671,Member,Male,10,28.02,588.42,2019-01-14 19:30:00,Ewallet,560.4,4.761904762,28.02,4.4
642-61-4706,3,672,Member,Male,2,9.34,196.14,2019-03-30 16:34:00,Cash,186.8,4.761904762,9.34,5.5
576-31-4774,3,673,Normal,Female,3,11.0115,231.2415,2019-03-02 13:10:00,Ewallet,220.23,4.761904762,11.0115,4.0
556-41-6224,2,674,Normal,Male,8,13.456,282.576,2019-02-15 17:10:00,Credit card,269.12,4.761904762,13.456,9.3
811-03-8790,1,675,Normal,Female,10,22.74,477.54,2019-03-01 10:22:00,Credit card,454.8,4.761904762,22.74,4.8
242-11-3142,3,676,Member,Male,2,8.377,175.917,2019-02-24 19:57:00,Cash,167.54,4.761904762,8.377,4.6
752-23-3760,3,677,Member,Female,7,22.428,470.988,2019-02-19 19:29:00,Credit card,448.56,4.761904762,22.428,7.3
274-05-5470,1,678,Member,Female,4,14.694,308.574,2019-02-23 18:30:00,Cash,293.88,4.761904762,14.694,6.0
648-94-3045,2,679,Normal,Male,10,29.475,618.975,2019-02-07 14:27:00,Ewallet,589.5,4.761904762,29.475,8.1
130-67-4723,1,680,Member,Male,6,14.55,305.55,2019-01-11 13:57:00,Ewallet,291.0,4.761904762,14.55,9.4
528-87-5606,3,681,Member,Female,1,1.974,41.454,2019-02-12 19:43:00,Cash,39.48,4.761904762,1.974,6.5
320-85-2052,3,682,Normal,Female,1,1.7405,36.5505,2019-01-14 10:11:00,Credit card,34.81,4.761904762,1.7405,7.0
370-96-0655,2,683,Normal,Female,6,14.796,310.716,2019-01-09 13:46:00,Ewallet,295.92,4.761904762,14.796,7.1
105-10-6182,1,684,Member,Male,2,2.148,45.108,2019-02-27 12:22:00,Ewallet,42.96,4.761904762,2.148,6.6
510-79-0415,3,685,Member,Female,6,6.924,145.404,2019-01-24 19:20:00,Ewallet,138.48,4.761904762,6.924,4.9
241-96-5076,3,686,Member,Female,2,4.91,103.11,2019-01-08 12:58:00,Credit card,98.2,4.761904762,4.91,6.4
767-97-4650,3,687,Member,Female,2,6.483,136.143,2019-01-08 11:59:00,Credit card,129.66,4.761904762,6.483,8.0
648-83-1321,1,688,Member,Male,10,31.78,667.38,2019-01-16 17:59:00,Cash,635.6,4.761904762,31.78,4.3
173-57-2300,2,689,Member,Male,2,7.288,153.048,2019-03-13 12:51:00,Cash,145.76,4.761904762,7.288,6.1
305-03-2383,1,690,Normal,Female,3,10.065,211.365,2019-02-15 10:36:00,Cash,201.3,4.761904762,10.065,7.5
394-55-6384,2,691,Member,Female,9,31.5855,663.2955,2019-01-25 13:38:00,Cash,631.71,4.761904762,31.5855,6.7
266-20-6657,2,692,Member,Male,7,19.264,404.544,2019-03-12 19:39:00,Ewallet,385.28,4.761904762,19.264,5.2
689-05-1884,1,693,Member,Male,10,24.315,510.615,2019-03-04 12:44:00,Cash,486.3,4.761904762,24.315,8.8
196-01-2849,2,694,Member,Female,7,25.683,539.343,2019-02-10 13:56:00,Cash,513.66,4.761904762,25.683,9.5
372-62-5264,2,695,Normal,Female,9,23.67,497.07,2019-01-16 14:42:00,Cash,473.4,4.761904762,23.67,7.6
800-09-8606,1,696,Member,Female,5,21.8425,458.6925,2019-01-29 19:45:00,Cash,436.85,4.761904762,21.8425,6.6
182-52-7000,1,697,Member,Female,4,5.408,113.568,2019-01-01 20:26:00,Ewallet,108.16,4.761904762,5.408,6.9
826-58-8051,3,698,Normal,Male,4,12.438,261.198,2019-01-06 19:46:00,Ewallet,248.76,4.761904762,12.438,4.3
868-06-0466,1,699,Member,Male,9,31.311,657.531,2019-02-19 19:38:00,Credit card,626.22,4.761904762,31.311,7.8
751-41-9720,2,700,Normal,Male,10,48.75,1023.75,2019-01-12 16:18:00,Ewallet,975.0,4.761904762,48.75,8.0
626-43-7888,2,701,Normal,Female,8,24.164,507.444,2019-02-07 12:23:00,Ewallet,483.28,4.761904762,24.164,9.6
176-64-7711,3,702,Normal,Male,3,4.848,101.808,2019-03-27 19:11:00,Credit card,96.96,4.761904762,4.848,4.3
191-29-0321,3,703,Member,Female,10,9.885,207.585,2019-02-27 18:57:00,Credit card,197.7,4.761904762,9.885,5.0
729-06-2010,3,704,Member,Male,9,36.2115,760.4415,2019-01-06 11:18:00,Cash,724.23,4.761904762,36.2115,9.2
640-48-5028,3,705,Member,Female,9,39.7755,835.2855,2019-03-02 12:40:00,Cash,795.51,4.761904762,39.7755,6.3
186-79-9562,3,706,Normal,Male,7,25.1195,527.5095,2019-03-29 14:06:00,Cash,502.39,4.761904762,25.1195,8.9
834-45-5519,3,707,Normal,Female,4,8.6,180.6,2019-01-31 20:48:00,Ewallet,172.0,4.761904762,8.6,7.6
162-65-8559,2,708,Member,Male,1,3.449,72.429,2019-01-21 20:13:00,Cash,68.98,4.761904762,3.449,4.8
760-27-5490,2,709,Normal,Male,8,6.248,131.208,2019-01-20 20:37:00,Ewallet,124.96,4.761904762,6.248,9.1
445-30-9252,1,710,Normal,Male,3,3.855,80.955,2019-01-17 17:59:00,Ewallet,77.1,4.761904762,3.855,6.1
786-94-2700,1,711,Member,Male,6,24.186,507.906,2019-02-28 20:18:00,Cash,483.72,4.761904762,24.186,9.1
728-88-7867,2,712,Member,Female,4,15.106,317.226,2019-03-19 15:52:00,Ewallet,302.12,4.761904762,15.106,8.3
183-21-3799,2,713,Normal,Female,9,34.9335,733.6035,2019-02-19 15:14:00,Ewallet,698.67,4.761904762,34.9335,7.2
268-20-3585,2,714,Normal,Female,9,6.2325,130.8825,2019-02-04 12:50:00,Ewallet,124.65,4.761904762,6.2325,6.0
735-32-9839,2,715,Member,Male,8,39.48,829.08,2019-01-31 10:36:00,Ewallet,789.6,4.761904762,39.48,8.5
258-92-7466,1,716,Normal,Female,5,8.92,187.32,2019-02-06 18:33:00,Credit card,178.4,4.761904762,8.92,6.6
857-16-3520,1,717,Member,Female,7,25.011,525.231,2019-03-28 16:06:00,Ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,1,718,Member,Male,3,1.791,37.611,2019-01-19 12:47:00,Credit card,35.82,4.761904762,1.791,8.1
788-21-5741,1,719,Normal,Male,3,6.807,142.947,2019-02-17 13:34:00,Credit card,136.14,4.761904762,6.807,7.2
821-14-9046,3,720,Member,Female,6,5.244,110.124,2019-01-18 15:04:00,Credit card,104.88,4.761904762,5.244,6.1
418-05-0656,3,721,Normal,Female,7,8.946,187.866,2019-02-02 20:42:00,Cash,178.92,4.761904762,8.946,7.1
678-79-0726,2,722,Member,Female,9,40.7835,856.4535,2019-01-18 15:28:00,Cash,815.67,4.761904762,40.7835,5.1
776-68-1096,3,723,Normal,Male,3,6.618,138.978,2019-03-18 13:45:00,Credit card,132.36,4.761904762,6.618,7.9
592-46-1692,2,724,Member,Female,7,12.8695,270.2595,2019-01-11 20:10:00,Cash,257.39,4.761904762,12.8695,7.4
434-35-9162,3,725,Member,Male,4,4.668,98.028,2019-02-04 18:53:00,Ewallet,93.36,4.761904762,4.668,7.4
149-14-0304,2,726,Member,Female,8,11.4,239.4,2019-02-06 14:24:00,Cash,228.0,4.761904762,11.4,6.6
442-44-6497,2,727,Member,Male,3,8.3355,175.0455,2019-01-08 11:42:00,Credit card,166.71,4.761904762,8.3355,5.9
174-64-0215,3,728,Normal,Male,10,34.87,732.27,2019-03-05 17:49:00,Credit card,697.4,4.761904762,34.87,8.9
210-74-9613,2,729,Normal,Male,4,19.452,408.492,2019-03-16 15:33:00,Ewallet,389.04,4.761904762,19.452,6.8
299-29-0180,3,730,Member,Female,7,18.263,383.523,2019-03-09 10:54:00,Cash,365.26,4.761904762,18.263,9.3
247-11-2470,1,731,Member,Female,4,4.464,93.744,2019-03-01 16:23:00,Credit card,89.28,4.761904762,4.464,4.4
635-28-5728,1,732,Normal,Male,3,8.4,176.4,2019-02-28 19:33:00,Ewallet,168.0,4.761904762,8.4,4.8
756-49-0168,1,733,Member,Male,1,0.985,20.685,2019-02-08 11:39:00,Ewallet,19.7,4.761904762,0.985,9.5
438-23-1242,3,734,Normal,Male,7,26.558,557.718,2019-01-24 10:38:00,Ewallet,531.16,4.761904762,26.558,8.9
238-45-6950,3,735,Member,Male,1,2.686,56.406,2019-03-01 20:03:00,Ewallet,53.72,4.761904762,2.686,6.4
607-65-2441,2,736,Member,Male,10,40.975,860.475,2019-03-10 12:39:00,Credit card,819.5,4.761904762,40.975,6.0
386-27-7606,2,737,Member,Female,7,28.42,596.82,2019-03-23 15:59:00,Credit card,568.4,4.761904762,28.42,8.1
137-63-5492,2,738,Normal,Male,10,29.38,616.98,2019-01-29 14:26:00,Ewallet,587.6,4.761904762,29.38,9.0
197-77-7132,3,739,Member,Male,8,36.624,769.104,2019-01-12 18:22:00,Ewallet,732.48,4.761904762,36.624,6.0
805-86-0265,1,740,Normal,Male,9,42.282,887.922,2019-03-20 11:32:00,Cash,845.64,4.761904762,42.282,9.8
733-29-1227,2,741,Normal,Male,7,19.4635,408.7335,2019-03-23 12:41:00,Cash,389.27,4.761904762,19.4635,8.5
451-73-2711,2,742,Normal,Male,1,4.2415,89.0715,2019-01-14 15:20:00,Ewallet,84.83,4.761904762,4.2415,8.8
373-14-0504,1,743,Member,Female,2,7.163,150.423,2019-02-12 14:33:00,Ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,1,744,Member,Male,2,3.769,79.149,2019-02-20 15:29:00,Ewallet,75.38,4.761904762,3.769,9.5
345-68-9016,2,745,Member,Female,8,12.668,266.028,2019-01-02 16:19:00,Credit card,253.36,4.761904762,12.668,5.6
390-17-5806,2,746,Member,Female,1,1.921,40.341,2019-02-02 16:33:00,Cash,38.42,4.761904762,1.921,8.6
457-13-1708,3,747,Member,Male,10,32.615,684.915,2019-01-08 19:07:00,Credit card,652.3,4.761904762,32.615,5.2
664-14-2882,2,748,Member,Female,5,2.6325,55.2825,2019-01-30 14:43:00,Credit card,52.65,4.761904762,2.6325,5.8
487-79-6868,3,749,Member,Female,9,5.5305,116.1405,2019-03-26 19:28:00,Credit card,110.61,4.761904762,5.5305,8.0
314-23-4520,2,750,Member,Male,7,28.4305,597.0405,2019-01-15 20:44:00,Cash,568.61,4.761904762,28.4305,9.0
210-30-7976,3,731,Member,Female,4,4.464,93.744,2019-03-14 11:16:00,Ewallet,89.28,4.761904762,4.464,4.1
585-86-8361,1,751,Normal,Female,5,6.82,143.22,2019-02-03 10:31:00,Credit card,136.4,4.761904762,6.82,8.6
807-14-7833,1,752,Member,Female,10,8.71,182.91,2019-02-22 12:30:00,Ewallet,174.2,4.761904762,8.71,7.0
775-72-1988,3,753,Normal,Male,5,18.32,384.72,2019-01-24 15:05:00,Ewallet,366.4,4.761904762,18.32,8.4
288-38-3758,2,754,Member,Female,3,12.7305,267.3405,2019-01-25 18:30:00,Ewallet,254.61,4.761904762,12.7305,7.4
652-43-6591,1,755,Normal,Female,8,38.916,817.236,2019-03-09 13:18:00,Credit card,778.32,4.761904762,38.916,6.2
785-96-0615,3,756,Member,Female,8,14.296,300.216,2019-02-17 15:28:00,Ewallet,285.92,4.761904762,14.296,4.9
406-46-7107,1,757,Normal,Female,6,28.956,608.076,2019-01-11 11:52:00,Cash,579.12,4.761904762,28.956,4.5
250-17-5703,1,758,Member,Male,10,9.425,197.925,2019-02-27 18:24:00,Ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,1,759,Normal,Female,4,11.078,232.638,2019-03-25 15:19:00,Ewallet,221.56,4.761904762,11.078,8.0
842-40-8179,3,760,Member,Female,10,38.6,810.6,2019-02-11 10:38:00,Credit card,772.0,4.761904762,38.6,5.6
525-09-8450,3,761,Normal,Male,10,36.065,757.365,2019-01-31 15:12:00,Credit card,721.3,4.761904762,36.065,4.2
410-67-1709,1,762,Member,Female,8,25.552,536.592,2019-01-20 17:48:00,Ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,1,763,Member,Female,5,2.6725,56.1225,2019-03-26 11:07:00,Ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,1,764,Member,Male,4,11.1,233.1,2019-01-20 15:48:00,Credit card,222.0,4.761904762,11.1,6.6
593-14-4239,3,765,Normal,Female,8,38.184,801.864,2019-03-05 19:40:00,Ewallet,763.68,4.761904762,38.184,4.7
801-88-0346,2,766,Normal,Female,3,11.409,239.589,2019-01-05 20:30:00,Credit card,228.18,4.761904762,11.409,9.8
388-76-2555,3,767,Normal,Male,6,4.107,86.247,2019-02-13 13:59:00,Cash,82.14,4.761904762,4.107,6.3
711-31-1234,3,768,Normal,Female,4,19.128,401.688,2019-03-16 18:51:00,Cash,382.56,4.761904762,19.128,7.9
886-54-6089,1,769,Normal,Female,6,3.429,72.009,2019-01-15 17:24:00,Cash,68.58,4.761904762,3.429,7.7
707-32-7409,3,770,Member,Female,4,19.108,401.268,2019-02-26 11:58:00,Ewallet,382.16,4.761904762,19.108,4.5
759-98-4285,2,771,Member,Female,7,30.0545,631.1445,2019-02-27 19:01:00,Credit card,601.09,4.761904762,30.0545,8.0
201-63-8275,2,772,Member,Female,7,23.7965,499.7265,2019-02-17 16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,2,773,Normal,Female,1,2.621,55.041,2019-02-06 10:22:00,Credit card,52.42,4.761904762,2.621,6.3
200-16-5952,2,774,Member,Male,2,6.565,137.865,2019-01-17 16:46:00,Cash,131.3,4.761904762,6.565,6.0
120-54-2248,3,775,Normal,Female,5,7.215,151.515,2019-01-22 18:08:00,Credit card,144.3,4.761904762,7.215,8.0
102-77-2261,2,776,Member,Male,7,22.8585,480.0285,2019-03-05 18:02:00,Credit card,457.17,4.761904762,22.8585,4.2
875-31-8302,3,777,Normal,Male,1,4.669,98.049,2019-01-03 13:07:00,Cash,93.38,4.761904762,4.669,9.6
102-06-2002,2,778,Member,Male,5,6.3125,132.5625,2019-03-20 17:52:00,Cash,126.25,4.761904762,6.3125,6.1
457-94-0464,3,779,Member,Male,9,39.5415,830.3715,2019-01-31 20:32:00,Ewallet,790.83,4.761904762,39.5415,5.6
629-42-4133,2,780,Normal,Male,8,8.72,183.12,2019-02-19 19:24:00,Cash,174.4,4.761904762,8.72,8.3
534-53-3526,1,781,Normal,Female,4,18.952,397.992,2019-02-11 16:06:00,Ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,1,782,Member,Female,1,1.531,32.151,2019-02-05 14:14:00,Credit card,30.62,4.761904762,1.531,4.1
468-99-7231,2,783,Normal,Female,8,17.604,369.684,2019-03-03 17:36:00,Cash,352.08,4.761904762,17.604,8.8
516-77-6464,2,784,Member,Female,5,2.54,53.34,2019-02-24 13:08:00,Ewallet,50.8,4.761904762,2.54,4.1
404-91-5964,1,785,Normal,Male,7,26.103,548.163,2019-02-04 16:09:00,Credit card,522.06,4.761904762,26.103,9.0
886-77-9084,2,786,Normal,Male,8,28.756,603.876,2019-02-19 11:33:00,Ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,2,787,Normal,Female,5,2.7475,57.6975,2019-01-23 10:18:00,Credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,2,788,Member,Male,3,9.0705,190.4805,2019-01-14 10:55:00,Credit card,181.41,4.761904762,9.0705,5.6
497-37-6538,1,789,Normal,Male,7,20.6185,432.9885,2019-01-17 15:15:00,Ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,1,790,Normal,Male,1,2.3205,48.7305,2019-03-03 20:06:00,Credit card,46.41,4.761904762,2.3205,4.0
400-80-4065,2,791,Member,Male,4,13.71,287.91,2019-02-15 20:21:00,Credit card,274.2,4.761904762,13.71,9.2
744-16-7898,3,792,Normal,Female,10,48.685,1022.385,2019-01-15 13:48:00,Credit card,973.7,4.761904762,48.685,4.9
263-12-5321,1,793,Member,Male,7,32.41,680.61,2019-02-27 12:52:00,Credit card,648.2,4.761904762,32.41,9.3
702-72-0487,1,794,Normal,Female,2,4.661,97.881,2019-02-26 12:28:00,Credit card,93.22,4.761904762,4.661,6.6
605-83-1050,3,795,Normal,Male,2,2.718,57.078,2019-03-15 16:26:00,Ewallet,54.36,4.761904762,2.718,4.3
443-60-9639,2,796,Member,Female,1,3.0435,63.9135,2019-01-24 13:24:00,Cash,60.87,4.761904762,3.0435,5.5
864-24-7918,1,797,Member,Female,10,12.245,257.145,2019-02-22 15:15:00,Cash,244.9,4.761904762,12.245,8.1
359-94-5395,3,798,Normal,Male,1,4.639,97.419,2019-03-15 10:50:00,Credit card,92.78,4.761904762,4.639,9.8
401-09-4232,2,799,Member,Male,5,21.6725,455.1225,2019-02-11 18:38:00,Ewallet,433.45,4.761904762,21.6725,9.4
751-15-6198,3,800,Normal,Male,6,6.903,144.963,2019-01-12 16:45:00,Ewallet,138.06,4.761904762,6.903,7.9
324-41-6833,2,801,Member,Female,8,12.08,253.68,2019-03-03 19:30:00,Ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,2,802,Member,Male,7,23.5865,495.3165,2019-03-23 13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9
759-29-9521,1,803,Member,Female,9,22.032,462.672,2019-03-04 11:27:00,Cash,440.64,4.761904762,22.032,8.0
831-81-6575,3,804,Member,Female,9,34.0155,714.3255,2019-02-23 11:12:00,Cash,680.31,4.761904762,34.0155,8.0
220-68-6701,1,805,Normal,Female,4,15.494,325.374,2019-03-17 16:36:00,Cash,309.88,4.761904762,15.494,4.2
618-34-8551,1,806,Normal,Female,2,9.318,195.678,2019-01-16 18:41:00,Credit card,186.36,4.761904762,9.318,8.5
257-60-7754,1,807,Normal,Female,4,10.046,210.966,2019-01-08 17:12:00,Cash,200.92,4.761904762,10.046,9.0
559-61-5987,3,808,Normal,Female,1,0.8875,18.6375,2019-01-14 10:38:00,Cash,17.75,4.761904762,0.8875,8.6
189-55-2313,2,809,Normal,Female,10,31.09,652.89,2019-01-31 10:33:00,Ewallet,621.8,4.761904762,31.09,6.0
565-91-4567,3,810,Normal,Male,8,4.3,90.3,2019-03-15 14:38:00,Ewallet,86.0,4.761904762,4.3,6.2
380-60-5336,1,811,Normal,Female,10,20.13,422.73,2019-02-24 18:06:00,Credit card,402.6,4.761904762,20.13,5.0
815-04-6282,2,812,Member,Female,5,16.2425,341.0925,2019-02-08 12:52:00,Credit card,324.85,4.761904762,16.2425,6.5
674-56-6360,1,813,Normal,Male,1,4.7575,99.9075,2019-03-22 14:00:00,Cash,95.15,4.761904762,4.7575,6.0
778-34-2523,1,814,Member,Female,8,19.448,408.408,2019-01-24 10:57:00,Cash,388.96,4.761904762,19.448,5.0
499-27-7781,3,815,Normal,Female,8,21.284,446.964,2019-03-14 16:45:00,Ewallet,425.68,4.761904762,21.284,5.0
477-59-2456,2,816,Normal,Female,7,15.904,333.984,2019-01-23 11:15:00,Cash,318.08,4.761904762,15.904,9.2
832-51-6761,1,817,Normal,Male,8,13.552,284.592,2019-01-19 20:29:00,Ewallet,271.04,4.761904762,13.552,9.6
869-11-3082,3,818,Member,Male,4,19.232,403.872,2019-01-27 20:03:00,Credit card,384.64,4.761904762,19.232,8.4
190-59-3964,3,819,Member,Male,5,11.79,247.59,2019-02-03 14:35:00,Credit card,235.8,4.761904762,11.79,6.0
366-43-6862,3,174,Normal,Male,4,10.578,222.138,2019-03-25 16:32:00,Ewallet,211.56,4.761904762,10.578,6.7
186-43-8965,1,820,Member,Female,2,4.768,100.128,2019-02-24 10:10:00,Credit card,95.36,4.761904762,4.768,4.1
784-21-9238,2,821,Member,Male,1,0.5085,10.6785,2019-02-07 14:15:00,Cash,10.17,4.761904762,0.5085,5.9
276-75-6884,1,822,Normal,Female,3,10.3065,216.4365,2019-03-04 10:05:00,Cash,206.13,4.761904762,10.3065,8.7
109-86-4363,3,823,Member,Female,7,21.028,441.588,2019-02-14 11:36:00,Credit card,420.56,4.761904762,21.028,4.5
569-76-2760,1,824,Member,Female,4,4.402,92.442,2019-01-29 18:15:00,Credit card,88.04,4.761904762,4.402,6.6
222-42-0244,3,825,Member,Female,9,32.4495,681.4395,2019-01-28 13:53:00,Credit card,648.99,4.761904762,32.4495,7.7
760-53-9233,1,826,Member,Male,3,6.192,130.032,2019-03-26 18:37:00,Credit card,123.84,4.761904762,6.192,8.5
538-22-0304,2,827,Normal,Male,10,32.475,681.975,2019-03-24 18:27:00,Cash,649.5,4.761904762,32.475,5.2
416-17-9926,1,828,Member,Female,10,37.11,779.31,2019-01-01 14:42:00,Credit card,742.2,4.761904762,37.11,4.3
237-44-6163,1,829,Normal,Male,8,4.224,88.704,2019-01-24 17:43:00,Cash,84.48,4.761904762,4.224,7.6
636-17-0325,3,830,Normal,Male,4,12.514,262.794,2019-02-25 18:37:00,Cash,250.28,4.761904762,12.514,9.5
343-75-9322,3,831,Member,Female,8,4.74,99.54,2019-01-09 16:34:00,Cash,94.8,4.761904762,4.74,4.1
528-14-9470,1,832,Member,Male,1,4.565,95.865,2019-02-14 14:42:00,Ewallet,91.3,4.761904762,4.565,9.2
427-45-9297,3,833,Member,Female,7,14.2555,299.3655,2019-03-12 11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4
807-34-3742,1,834,Normal,Male,1,2.619,54.999,2019-03-26 19:44:00,Cash,52.38,4.761904762,2.619,5.8
288-62-1085,1,835,Member,Male,5,9.635,202.335,2019-01-09 13:34:00,Ewallet,192.7,4.761904762,9.635,5.6
670-71-7306,3,836,Normal,Male,6,13.389,281.169,2019-01-02 20:08:00,Credit card,267.78,4.761904762,13.389,5.1
660-29-7083,2,837,Normal,Male,10,27.935,586.635,2019-01-15 15:01:00,Cash,558.7,4.761904762,27.935,5.8
271-77-8740,2,838,Member,Female,6,8.766,184.086,2019-01-01 11:40:00,Ewallet,175.32,4.761904762,8.766,5.0
497-36-0989,1,839,Normal,Male,3,7.791,163.611,2019-02-15 15:21:00,Cash,155.82,4.761904762,7.791,7.9
291-59-1384,3,840,Normal,Male,1,3.015,63.315,2019-02-28 17:38:00,Cash,60.3,4.761904762,3.015,6.0
860-73-6466,1,841,Member,Female,2,3.947,82.887,2019-03-02 16:16:00,Credit card,78.94,4.761904762,3.947,5.0
549-23-9016,2,842,Member,Female,2,1.487,31.227,2019-02-13 18:15:00,Credit card,29.74,4.761904762,1.487,8.9
896-34-0956,1,843,Normal,Male,1,1.066,22.386,2019-01-26 12:43:00,Cash,21.32,4.761904762,1.066,5.9
804-38-3935,1,844,Member,Male,3,14.067,295.407,2019-01-30 11:32:00,Credit card,281.34,4.761904762,14.067,5.9
585-90-0249,1,845,Member,Male,1,3.663,76.923,2019-01-27 18:08:00,Ewallet,73.26,4.761904762,3.663,9.7
862-29-5914,2,846,Normal,Female,1,1.119,23.499,2019-01-30 17:08:00,Credit card,22.38,4.761904762,1.119,8.6
845-94-6841,2,847,Member,Female,9,32.796,688.716,2019-01-08 19:38:00,Cash,655.92,4.761904762,32.796,4.0
125-45-2293,1,848,Normal,Female,6,29.73,624.33,2019-01-19 13:11:00,Cash,594.6,4.761904762,29.73,4.2
843-73-4724,1,849,Normal,Male,1,3.705,77.805,2019-01-25 11:05:00,Cash,74.1,4.761904762,3.705,9.2
409-33-9708,1,850,Normal,Female,2,9.848,206.808,2019-02-19 10:12:00,Ewallet,196.96,4.761904762,9.848,9.2
658-66-3967,2,851,Normal,Male,7,18.6165,390.9465,2019-01-14 15:42:00,Ewallet,372.33,4.761904762,18.6165,5.0
866-70-2814,3,852,Normal,Female,10,26.395,554.295,2019-02-25 11:58:00,Ewallet,527.9,4.761904762,26.395,10.0
160-22-2687,1,853,Member,Female,5,23.9875,503.7375,2019-01-23 14:21:00,Ewallet,479.75,4.761904762,23.9875,8.8
895-03-6665,3,854,Normal,Female,9,16.4295,345.0195,2019-02-16 10:52:00,Cash,328.59,4.761904762,16.4295,4.2
770-42-8960,3,855,Normal,Male,8,8.448,177.408,2019-01-01 19:31:00,Cash,168.96,4.761904762,8.448,6.3
748-45-2862,1,856,Member,Female,4,5.662,118.902,2019-03-07 18:35:00,Cash,113.24,4.761904762,5.662,8.2
234-36-2483,3,857,Normal,Male,6,17.277,362.817,2019-02-15 13:51:00,Cash,345.54,4.761904762,17.277,5.1
316-66-3011,1,858,Member,Female,9,21.4335,450.1035,2019-01-23 12:35:00,Cash,428.67,4.761904762,21.4335,5.0
848-95-6252,2,859,Member,Female,1,4.3135,90.5835,2019-02-20 13:24:00,Ewallet,86.27,4.761904762,4.3135,7.0
840-76-5966,1,860,Member,Male,2,1.276,26.796,2019-01-08 18:06:00,Ewallet,25.52,4.761904762,1.276,7.8
152-03-4217,3,861,Normal,Female,9,5.076,106.596,2019-03-17 11:55:00,Credit card,101.52,4.761904762,5.076,4.3
